id_reserva;cancelado;antelacion_reserva;noches_finde;noches_semana;adultos;niños;bebes;regimen_pension;pais;segmento;canal;vuelve;tipo_hab_reservada;tipo_hab_asignada;tipo_deposito;adr;parking;estado_reserva;fecha
16118;1;16;2;5;2;0;0;HB;PRT;Groups;TA/TO;0;A;A;No Deposit;85;0;Canceled;29/04/2016
17043;0;95;0;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;39.95;0;Check-Out;29/04/2016
17044;0;101;2;4;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;E;E;No Deposit;64.67;0;Check-Out;29/04/2016
17046;0;62;1;3;1;0;0;FB;IRL;Offline TA/TO;TA/TO;0;A;A;No Deposit;53.01;0;Check-Out;29/04/2016
19050;0;1;0;0;2;0;0;FB;PRT;Offline TA/TO;TA/TO;0;A;I;No Deposit;0;0;Check-Out;29/04/2016
275;0;218;2;5;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;A;A;No Deposit;40.76;0;Check-Out;30/04/2016
1220;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
1221;0;26;2;5;2;0;0;HB;ESP;Direct;Direct;0;E;E;No Deposit;115;0;Check-Out;30/04/2016
1222;0;74;0;4;2;0;0;BB;DEU;Online TA;TA/TO;0;D;D;No Deposit;73;0;Check-Out;30/04/2016
3146;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
3147;0;111;0;2;2;0;0;BB;DEU;Online TA;TA/TO;0;A;C;No Deposit;52.2;0;Check-Out;30/04/2016
3148;0;84;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;68;0;Check-Out;30/04/2016
3149;0;5;0;1;2;0;0;BB;PRT;Complementary;Direct;0;D;D;No Deposit;0;1;Check-Out;30/04/2016
3150;0;2;0;4;2;0;0;BB;DEU;Online TA;TA/TO;0;D;D;No Deposit;84.5;1;Check-Out;30/04/2016
3151;0;64;2;4;2;2;0;BB;GBR;Online TA;TA/TO;0;G;G;No Deposit;118;0;Check-Out;30/04/2016
4231;0;222;2;5;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;A;A;No Deposit;41.33;0;Check-Out;30/04/2016
5088;0;26;2;5;2;0;1;HB;ESP;Direct;Direct;0;E;E;No Deposit;121;1;Check-Out;30/04/2016
5089;0;37;0;3;1;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;35.1;0;Check-Out;30/04/2016
5090;0;100;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;39.4;0;Check-Out;30/04/2016
6177;1;126;4;10;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;34.85;0;Canceled;30/04/2016
7072;0;100;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;37.4;0;Check-Out;30/04/2016
7073;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
7074;0;101;2;5;2;0;0;HB;IRL;Offline TA/TO;TA/TO;0;A;A;No Deposit;35.63;0;Check-Out;30/04/2016
8156;1;74;2;7;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;73;0;Canceled;30/04/2016
9091;0;12;0;3;1;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;0;0;Check-Out;30/04/2016
9092;0;5;0;1;1;0;0;BB;PRT;Complementary;Direct;0;D;D;No Deposit;0;0;Check-Out;30/04/2016
9093;0;44;2;5;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;64.5;1;Check-Out;30/04/2016
10223;1;113;2;5;3;0;0;BB;PRT;Direct;Direct;0;H;H;No Deposit;100.3;0;Canceled;30/04/2016
11129;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
11130;0;43;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;78;0;Check-Out;30/04/2016
12220;1;62;2;2;3;1;0;BB;CN;Online TA;TA/TO;0;H;H;No Deposit;194;0;Canceled;30/04/2016
13042;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
13043;0;39;0;3;2;0;0;BB;FRA;Online TA;TA/TO;0;E;E;No Deposit;97;1;Check-Out;30/04/2016
13044;0;6;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;D;D;No Deposit;80;1;Check-Out;30/04/2016
17047;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
17048;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
17049;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
17050;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
17051;0;5;0;1;2;0;0;BB;POL;Online TA;TA/TO;0;E;F;No Deposit;85;1;Check-Out;30/04/2016
17052;0;99;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;E;E;No Deposit;79.2;0;Check-Out;30/04/2016
18142;1;0;0;1;1;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;80;0;Canceled;30/04/2016
19003;0;5;0;4;1;0;0;BB;PRT;Corporate;Corporate;1;A;A;No Deposit;42;0;Check-Out;30/04/2016
19051;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
19052;0;12;0;3;2;0;0;Undefined;PRT;Groups;Direct;0;A;A;No Deposit;85.33;0;Check-Out;30/04/2016
19053;0;0;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;65;0;Check-Out;30/04/2016
5091;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;F;F;No Deposit;95;0;Check-Out;01/05/2016
7075;0;13;0;2;2;1;1;BB;PRT;Direct;Direct;0;G;G;No Deposit;131;1;Check-Out;01/05/2016
8610;0;8;0;2;2;0;0;BB;PRT;Corporate;Corporate;0;E;E;No Deposit;23;0;Check-Out;01/05/2016
11131;0;13;0;2;2;0;0;BB;BRA;Online TA;TA/TO;0;E;E;No Deposit;93;1;Check-Out;01/05/2016
11132;0;6;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;86;1;Check-Out;01/05/2016
12170;1;0;1;0;2;2;0;BB;ESP;Online TA;TA/TO;0;G;G;No Deposit;135;0;Canceled;01/05/2016
14995;0;18;0;2;2;0;0;HB;ESP;Online TA;TA/TO;0;D;D;No Deposit;107;0;Check-Out;01/05/2016
16954;0;4;0;1;2;0;0;BB;PRT;Direct;Direct;1;D;D;No Deposit;80;0;Check-Out;01/05/2016
17053;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;F;F;No Deposit;101;1;Check-Out;01/05/2016
17054;0;7;0;1;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;A;D;No Deposit;46;1;Check-Out;01/05/2016
19054;0;44;0;4;3;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;C;No Deposit;55.89;0;Check-Out;01/05/2016
19055;0;4;0;1;2;0;0;BB;PRT;Direct;Direct;0;F;F;No Deposit;95;1;Check-Out;01/05/2016
321;1;40;2;6;2;0;0;BB;POL;Online TA;TA/TO;0;A;A;No Deposit;114;0;Canceled;02/05/2016
1223;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
1224;0;47;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
1225;0;22;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;E;E;No Deposit;95;0;Check-Out;02/05/2016
1226;0;23;1;2;3;0;0;HB;ESP;Direct;Direct;0;D;D;No Deposit;171;1;Check-Out;02/05/2016
2296;0;197;1;1;2;0;0;HB;PRT;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;02/05/2016
3152;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
3153;0;3;1;2;2;0;0;BB;PRT;Direct;Direct;0;A;C;No Deposit;91.67;1;Check-Out;02/05/2016
3154;0;13;1;2;2;0;0;BB;ESP;Online TA;TA/TO;0;D;D;No Deposit;83.33;0;Check-Out;02/05/2016
5092;0;197;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;02/05/2016
5093;0;47;1;1;1;0;0;HB;PRT;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
5094;0;61;1;5;3;0;0;HB;FRA;Online TA;TA/TO;0;H;H;No Deposit;179.33;1;Check-Out;02/05/2016
5095;0;43;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;E;E;No Deposit;90;0;Check-Out;02/05/2016
6147;0;200;1;4;2;0;0;BB;GBR;Online TA;TA/TO;0;E;E;No Deposit;79.2;0;Check-Out;02/05/2016
6156;1;35;2;2;2;2;0;BB;PRT;Direct;Direct;0;G;G;No Deposit;124.5;0;Canceled;02/05/2016
7076;0;197;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;D;No Deposit;85;0;Check-Out;02/05/2016
7077;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
7078;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
8312;1;196;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;120;0;Canceled;02/05/2016
9094;0;197;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;02/05/2016
9095;0;197;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;D;No Deposit;85;0;Check-Out;02/05/2016
10216;0;197;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;02/05/2016
10398;1;180;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;57;0;Canceled;02/05/2016
11133;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
11134;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
11135;0;1;1;1;2;0;0;BB;ESP;Direct;Direct;0;F;F;No Deposit;105;1;Check-Out;02/05/2016
11136;0;0;1;0;2;0;0;BB;USA;Online TA;TA/TO;0;F;F;No Deposit;115;0;Check-Out;02/05/2016
12167;0;197;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;02/05/2016
13045;0;47;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
13046;0;0;0;0;2;0;0;BB;ESP;Online TA;TA/TO;1;D;I;No Deposit;0;0;Check-Out;02/05/2016
13047;0;4;1;1;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;D;D;No Deposit;58;1;Check-Out;02/05/2016
13048;0;17;1;1;2;2;0;HB;ESP;Direct;Direct;0;G;G;No Deposit;181;1;Check-Out;02/05/2016
14142;1;17;2;3;2;2;0;BB;ESP;Online TA;TA/TO;0;G;G;No Deposit;135;0;Canceled;02/05/2016
14996;0;197;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;02/05/2016
14997;0;18;1;2;2;0;0;BB;ESP;Online TA;TA/TO;0;D;D;No Deposit;80;0;Check-Out;02/05/2016
14998;0;0;0;0;2;0;0;BB;PRT;Online TA;TA/TO;1;D;I;No Deposit;0;0;Check-Out;02/05/2016
14999;0;30;1;1;3;0;0;HB;ESP;Online TA;TA/TO;0;D;D;No Deposit;160.5;0;Check-Out;02/05/2016
16110;0;197;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;C;No Deposit;85;0;Check-Out;02/05/2016
17055;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
17056;0;3;1;2;1;0;0;BB;PRT;Direct;Direct;0;A;C;No Deposit;97.67;0;Check-Out;02/05/2016
17057;0;73;1;2;2;0;0;HB;ESP;Online TA;TA/TO;0;A;A;No Deposit;69.3;0;Check-Out;02/05/2016
18167;1;25;2;4;2;2;0;BB;ARE;Online TA;TA/TO;0;G;G;No Deposit;135;0;Canceled;02/05/2016
19056;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;02/05/2016
19057;0;197;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;B;No Deposit;54.5;0;Check-Out;02/05/2016
19058;0;4;1;1;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;D;D;No Deposit;64;1;Check-Out;02/05/2016
1227;0;43;4;5;2;0;0;BB;IRL;Online TA;TA/TO;0;F;F;No Deposit;76.61;0;Check-Out;03/05/2016
3155;0;3;2;3;1;0;0;HB;IRL;Online TA;TA/TO;0;D;D;No Deposit;116;0;Check-Out;03/05/2016
3156;0;26;2;2;2;0;0;BB;IRL;Online TA;TA/TO;0;E;E;No Deposit;90;0;Check-Out;03/05/2016
3157;0;113;2;3;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;A;A;No Deposit;43.4;0;Check-Out;03/05/2016
4260;1;38;2;5;3;1;0;BB;ESP;Online TA;TA/TO;0;H;H;No Deposit;152;0;Canceled;03/05/2016
6229;1;93;2;5;2;0;0;HB;GBR;Online TA;TA/TO;0;A;A;No Deposit;192;0;Canceled;03/05/2016
7079;0;11;2;1;2;0;0;BB;NLD;Online TA;TA/TO;0;E;E;No Deposit;104.33;1;Check-Out;03/05/2016
7080;0;18;2;1;1;0;0;BB;FRA;Direct;Direct;0;D;D;No Deposit;85;0;Check-Out;03/05/2016
7081;0;112;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;A;I;No Deposit;0;0;Check-Out;03/05/2016
9096;0;23;2;1;2;0;0;BB;PHL;Online TA;TA/TO;0;E;E;No Deposit;98.33;0;Check-Out;03/05/2016
10231;1;69;0;2;2;0;0;HB;PRT;Groups;TA/TO;0;A;A;No Deposit;67;0;Canceled;03/05/2016
10304;1;107;1;4;2;0;0;BB;PRT;Groups;Corporate;0;A;A;No Deposit;144;0;Canceled;03/05/2016
10313;1;93;2;4;2;0;0;HB;ESP;Online TA;TA/TO;0;D;D;No Deposit;231;0;Canceled;03/05/2016
10667;0;127;3;5;2;0;0;BB;IRL;Direct;Direct;0;E;E;No Deposit;61;0;Check-Out;03/05/2016
12200;1;32;0;2;2;0;0;BB;ESP;Online TA;TA/TO;0;E;E;No Deposit;105;0;Canceled;03/05/2016
12219;1;73;2;4;3;1;0;BB;ESP;Online TA;TA/TO;0;H;H;No Deposit;183.5;0;Canceled;03/05/2016
13039;0;72;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;D;F;No Deposit;101.25;0;Check-Out;03/05/2016
13049;0;17;1;0;1;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;81;0;Check-Out;03/05/2016
14211;1;105;3;5;1;0;0;BB;PRT;Groups;Corporate;0;A;A;No Deposit;139;0;Canceled;03/05/2016
14213;1;108;1;3;2;0;0;BB;PRT;Groups;Corporate;0;A;A;No Deposit;144;0;Canceled;03/05/2016
15000;0;0;1;0;2;0;0;BB;CHE;Direct;Direct;0;A;A;No Deposit;79;0;Check-Out;03/05/2016
17058;0;3;2;3;1;0;0;HB;IRL;Online TA;TA/TO;0;E;E;No Deposit;127;0;Check-Out;03/05/2016
17059;0;104;2;3;2;2;0;BB;POL;Online TA;TA/TO;0;G;G;No Deposit;113;0;Check-Out;03/05/2016
18299;1;319;2;4;2;0;0;HB;PRT;Online TA;TA/TO;0;A;C;No Deposit;81;0;Canceled;03/05/2016
366;1;125;4;9;2;0;0;BB;FRA;Online TA;TA/TO;0;A;A;No Deposit;177.62;0;Canceled;04/05/2016
2716;0;3;1;1;1;0;0;BB;NULL;Online TA;TA/TO;0;D;D;No Deposit;72;0;Check-Out;04/05/2016
2989;0;1;0;1;1;0;0;BB;PRT;Offline TA/TO;Corporate;1;D;D;No Deposit;81;0;Check-Out;04/05/2016
4237;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
4238;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
4299;1;72;2;5;2;1;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;128;0;Canceled;04/05/2016
5097;0;0;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;E;No Deposit;70;0;Check-Out;04/05/2016
5098;0;0;0;1;1;0;0;BB;DEU;Online TA;TA/TO;0;D;D;No Deposit;75.2;0;Check-Out;04/05/2016
5099;0;104;2;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;54.56;0;Check-Out;04/05/2016
7082;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;79;0;Check-Out;04/05/2016
7084;0;9;1;1;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;96;1;Check-Out;04/05/2016
7085;0;94;2;3;2;0;0;BB;GBR;Direct;Direct;0;E;E;No Deposit;85;0;Check-Out;04/05/2016
8204;1;94;1;5;1;0;1;BB;POL;Direct;Direct;0;A;A;No Deposit;99.9;0;Canceled;04/05/2016
8205;1;34;0;3;2;0;0;BB;DEU;Online TA;TA/TO;0;A;A;No Deposit;115.67;0;Canceled;04/05/2016
8259;1;98;2;3;2;0;0;HB;DEU;Online TA;TA/TO;0;D;D;No Deposit;241;0;Canceled;04/05/2016
9097;0;35;1;1;2;1;0;BB;PRT;Online TA;TA/TO;0;F;F;No Deposit;111;1;Check-Out;04/05/2016
10219;0;199;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;04/05/2016
10347;1;121;1;2;2;2;0;BB;GBR;Online TA;TA/TO;0;G;G;No Deposit;199;0;Canceled;04/05/2016
11137;0;143;2;6;2;0;0;HB;ROU;Online TA;TA/TO;0;A;A;No Deposit;81;0;Check-Out;04/05/2016
12171;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
12172;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
12929;0;0;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;D;D;No Deposit;63;0;Check-Out;04/05/2016
13050;0;0;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;A;D;No Deposit;42;0;Check-Out;04/05/2016
14125;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
14127;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
14128;0;199;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;04/05/2016
14129;0;199;1;1;1;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;54.5;0;Check-Out;04/05/2016
14753;0;5;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;A;D;No Deposit;65;0;Check-Out;04/05/2016
16112;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
16114;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
16115;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
18145;0;199;1;1;2;0;0;HB;DEU;Groups;TA/TO;0;A;A;No Deposit;85;0;Check-Out;04/05/2016
19060;0;78;2;2;2;0;0;BB;POL;Online TA;TA/TO;0;D;D;No Deposit;79;1;Check-Out;04/05/2016
292;1;2;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;70;0;Canceled;05/05/2016
328;1;40;2;5;2;1;0;BB;GBR;Online TA;TA/TO;0;H;H;No Deposit;194;0;Canceled;05/05/2016
1229;0;0;0;1;2;0;0;BB;SWE;Online TA;TA/TO;0;A;A;No Deposit;60.83;0;Check-Out;05/05/2016
1230;0;6;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;75;0;Check-Out;05/05/2016
2337;1;195;1;4;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;99;0;Canceled;05/05/2016
2340;1;39;1;4;1;0;0;BB;CHE;Online TA;TA/TO;0;A;A;No Deposit;120;0;Canceled;05/05/2016
2414;1;121;1;2;2;2;0;BB;GBR;Online TA;TA/TO;0;G;G;No Deposit;199;0;Canceled;05/05/2016
3158;0;1;0;1;2;0;0;BB;NOR;Online TA;TA/TO;0;A;A;No Deposit;79;1;Check-Out;05/05/2016
3159;0;137;2;2;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;D;E;No Deposit;81.82;0;Check-Out;05/05/2016
4674;0;2;0;1;1;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;70;1;Check-Out;05/05/2016
5100;0;0;0;1;2;0;0;BB;BRA;Direct;Direct;0;D;D;No Deposit;79;1;Check-Out;05/05/2016
5101;0;35;1;2;2;0;0;BB;ESP;Online TA;TA/TO;0;F;F;No Deposit;105;0;Check-Out;05/05/2016
6914;0;8;0;1;1;0;0;BB;PRT;Online TA;TA/TO;1;A;A;No Deposit;52.8;0;Check-Out;05/05/2016
7086;0;140;2;5;2;0;0;HB;GBR;Direct;Direct;0;G;G;No Deposit;143;0;Check-Out;05/05/2016
7087;0;113;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;E;E;No Deposit;86.38;0;Check-Out;05/05/2016
8165;1;39;2;4;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;53.87;0;Canceled;05/05/2016
9098;0;1;0;1;2;0;0;BB;NOR;Online TA;TA/TO;0;A;A;No Deposit;79;0;Check-Out;05/05/2016
9099;0;13;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;D;D;No Deposit;96;1;Check-Out;05/05/2016
12584;1;144;4;11;1;0;0;HB;PRT;Direct;Direct;0;A;E;No Deposit;108.4;0;Canceled;05/05/2016
14141;1;9;0;2;2;0;0;BB;PRT;Direct;Direct;0;E;E;No Deposit;119;0;Canceled;05/05/2016
14156;1;46;1;0;1;0;0;BB;USA;Online TA;TA/TO;0;D;D;No Deposit;90;0;Canceled;05/05/2016
14587;0;2;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;A;A;No Deposit;42;0;Check-Out;05/05/2016
16568;0;1;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;63;0;Check-Out;05/05/2016
17060;0;147;0;1;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;D;D;No Deposit;59;0;Check-Out;05/05/2016
18160;1;40;0;5;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;75;0;Canceled;05/05/2016
18183;1;118;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;90;0;Canceled;05/05/2016
19061;0;152;1;2;2;0;0;BB;ARG;Offline TA/TO;TA/TO;0;A;A;No Deposit;47.4;1;Check-Out;05/05/2016
19062;0;12;0;1;2;0;0;BB;FRA;Corporate;Corporate;0;A;A;No Deposit;68.74;0;Check-Out;05/05/2016
300;1;236;1;3;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;48;0;Canceled;06/05/2016
305;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
406;1;223;4;10;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;D;D;No Deposit;90.1;0;Canceled;06/05/2016
1231;0;1;0;1;1;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;56;1;Check-Out;06/05/2016
2310;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
3160;0;35;1;3;2;0;0;BB;RUS;Online TA;TA/TO;0;F;F;No Deposit;111;1;Check-Out;06/05/2016
3161;0;16;2;5;2;0;0;BB;NLD;Offline TA/TO;TA/TO;0;A;C;No Deposit;41.4;0;Check-Out;06/05/2016
3162;0;103;2;3;2;0;0;BB;NLD;Groups;TA/TO;0;A;A;No Deposit;47;0;Check-Out;06/05/2016
4258;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
4259;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
4654;0;0;0;1;1;0;0;BB;PRT;Direct;Corporate;0;A;A;No Deposit;70;0;Check-Out;06/05/2016
6166;1;9;1;0;2;0;0;BB;PRT;Groups;Direct;0;A;A;Non Refund;8;0;Canceled;06/05/2016
6167;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
7088;0;98;2;4;2;0;0;HB;ESP;Online TA;TA/TO;0;A;D;No Deposit;99;1;Check-Out;06/05/2016
7089;0;79;2;5;2;0;0;BB;IRL;Online TA;TA/TO;0;D;D;No Deposit;74.43;0;Check-Out;06/05/2016
7090;0;212;0;2;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;41.4;0;Check-Out;06/05/2016
8172;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
9087;0;101;2;5;2;0;0;BB;NLD;Groups;TA/TO;0;A;I;No Deposit;47;0;Check-Out;06/05/2016
9100;0;1;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;97;1;Check-Out;06/05/2016
9101;0;91;0;2;2;0;0;BB;FRA;Online TA;TA/TO;0;A;A;No Deposit;68;0;Check-Out;06/05/2016
9102;0;16;2;5;1;0;0;HB;NLD;Offline TA/TO;TA/TO;0;A;C;No Deposit;48.1;0;Check-Out;06/05/2016
10236;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
10237;1;9;1;0;2;0;0;BB;PRT;Groups;Direct;0;A;A;Non Refund;8;0;Canceled;06/05/2016
10238;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
10451;1;239;0;2;2;1;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;103.5;0;Canceled;06/05/2016
11140;0;0;2;5;1;0;0;BB;PRT;Direct;Direct;0;E;E;No Deposit;99.29;0;Check-Out;06/05/2016
12173;0;252;0;0;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;0;0;Check-Out;06/05/2016
12188;1;9;1;0;2;0;0;BB;PRT;Groups;TA/TO;0;A;A;No Deposit;70;0;Canceled;06/05/2016
13054;0;29;0;3;2;0;0;BB;ARG;Direct;Direct;0;F;F;No Deposit;115;0;Check-Out;06/05/2016
